id,redemption_status
350,0.0009386110893269716
354,0.003397977278972078
358,0.0003858636762057406
364,0.000874554567290396
373,0.000164376969348071
375,0.00546581276195509
376,0.0008147654196604143
377,0.0025199826858171587
379,0.0002326083317923205
381,0.002331986076174603
382,0.01157032118331518
388,0.0002528759477194738
390,0.006237388426111655
394,0.00018095161823473686
396,0.002767451820294884
399,0.0008495034330801744
402,0.00015398139560246363
405,0.00062766264118134
408,0.00038830563410159705
409,0.004669813544012426
414,0.0001948098255006024
415,0.00018582041391536564
416,0.0027573761648444963
422,0.005647959232289137
426,0.0014197698570970793
427,0.00010020525295404963
429,0.0005311517945766925
431,0.0030255978144267883
432,0.0015265410625458931
433,0.00046453841764480537
434,0.0014645572367789476
436,0.0007275455870076273
437,0.010179235262475383
439,0.00015038334714134716
442,0.00307540857136713
443,0.0007204630102282593
444,0.016689040552585313
448,0.00027326218460117715
451,0.0007953890357634989
453,0.0002651954704966573
458,0.0004946410358240874
459,0.006921635111644781
460,0.00035294005805407727
462,0.0008796456623729732
464,0.00268481104318303
466,0.0013983018838556592
467,0.0020384384564057995
471,0.0031016393010506417
476,0.009739818980122992
477,0.0014101906223547202
480,0.002598577792426815
481,0.006279854372476891
482,0.010520938146789364
489,0.00011120411421027218
490,0.0008355288294460688
493,0.00023753329727102873
498,0.0026181120835001752
500,0.00026217970387987526
501,0.0004899372150272275
509,0.00022505613706722298
510,0.0014211570835672821
511,0.0004660053690113514
512,0.00016268816577813257
513,0.0012675666286337416
514,0.0005867222155859673
520,0.0008570888410310609
522,0.00011884415633655419
524,0.0014049902991105944
527,0.0013150078894892021
537,0.0004698612153164355
540,0.008093800150157007
542,0.0011064810548750913
544,0.00016885432781332544
547,0.003521845314131351
550,0.0003830929113812596
551,0.00018302155185653192
552,0.0020622681483961993
553,0.00039028762678293687
556,0.00037661096075869394
559,0.001538947750121273
562,0.0005486896554067574
565,0.00014140406957453667
568,0.0003890821366333913
573,0.0004395337038173413
574,0.0007104534707827986
578,0.0007390878365126516
580,0.006831640451041893
581,0.0013353621432894635
582,0.002516869967405236
583,0.0019250177316123287
585,0.0015802000979444869
586,0.00021228755052419478
587,0.005755540370778464
588,0.00026722914711589484
593,0.00028361846383466693
595,0.024184203479239087
597,0.0005177435309962851
600,0.0015040298598546385
602,0.0017479586146338644
604,0.0016214328618162827
605,0.000331136921038958
606,0.0003359266680804103
608,0.00029588747489419634
610,0.004019413632938002
611,0.0001993383265913989
614,0.0004321570946323072
616,0.008339725076312098
619,0.000638923138742553
622,0.0044632456849104584
624,0.0941798521217326
625,0.0008809398485399133
627,0.0022910249833210487
629,0.0025986883284800557
630,0.0003071879185556923
631,0.0006003762538370634
632,0.019574856059449065
633,0.13057045016901497
636,0.002432398027808529
637,0.0013360319919003116
645,0.0022653167416612995
652,0.00035824590822141516
653,0.0019145712148662178
655,0.0005183284400280796
658,0.00045029401299241553
663,0.0005844095350187487
668,0.0018238718438001876
669,0.002057582744783332
670,0.015859155591803606
674,0.00020916413036960044
675,0.00042997901518796084
676,0.01656415537502868
679,0.00043045039940153124
685,0.0004838484857359022
688,0.00048452421316432583
690,0.002062963146535892
691,0.0020992668730725936
692,0.00020861362889181218
696,0.0006894638406158112
697,0.0006396590242149084
700,0.0007335463658958829
702,0.0025500038015722737
703,0.002215275147625024
707,0.0008203114283891668
709,0.0006417115140622802
713,0.0010419415645987872
716,0.0015089600958977567
717,0.002664875973175992
720,0.0005282729434107211
725,0.0014156501783139167
726,0.0018504824088897281
727,0.006992736631253066
728,0.00037178292140645843
729,0.001647117165073218
730,0.0014144891289174575
734,0.0018268460537851014
737,0.00020085264554959748
738,0.001256667881056543
739,0.00030002283226851327
744,0.0004386713031793945
745,0.000907731494986556
747,0.00021976731108553016
749,0.0003026667194251732
752,0.00018149758332101467
753,0.002956122031337659
755,0.0010413485723960348
756,0.00023943469811284042
757,0.0005542612138121023
758,0.0002931053033866329
761,0.0005734662019053436
763,0.0008236186066463775
766,0.0034074478494913545
768,0.0006005345757620416
770,0.00057617880693048
772,0.00048279338586458217
781,0.011880967562877555
783,0.0003069805291266925
786,0.001884884140622195
788,0.0009382137963206092
790,0.005972956481160965
791,0.001623554825366968
793,0.00025425108138205457
797,0.000781410870128434
798,0.0024341504989856826
801,0.00018750384722582535
802,0.0007001961095571327
804,0.00010669298716135624
805,0.0036786909038721187
807,0.009878217960862851
808,0.0010429691793432856
811,0.002074594575313472
818,0.0006783734462679637
822,0.00015731284267539797
827,0.0008418722175934428
828,0.0008961426864735261
834,0.0034485961514161266
837,0.001297402315687194
839,0.00034580276413248296
844,0.001523796726868681
845,0.0019987017528865086
849,0.000525989936246699
864,0.0005631219664622736
865,0.0020958382361389283
866,0.0002899364393401052
871,0.0008735818657939945
876,0.0018022529139332915
877,0.0009725965420599704
887,0.0018169321728465331
889,0.000437363522817454
890,0.0004365220952375711
891,0.0002845935273659228
895,0.0034524567494888343
896,0.0002340591610990222
898,0.0003254715470487734
900,0.00020422522642021433
903,0.003381895392784427
905,0.0003249398342662349
908,0.0010646505484834554
914,0.003527264152597115
917,0.007471220189098284
918,0.0020543233288016225
919,0.003925142131340497
920,0.0009813345324667356
921,0.0013148378375486766
926,0.06173037865416016
927,0.0010326793747793917
928,0.07074675173870873
929,0.06300007059216657
931,0.002060059524761877
934,0.00015398139560246363
937,0.02782014091597751
938,0.00042491117844590425
939,0.0012491985839796185
941,0.0018856948504887272
943,0.00017839336123110674
947,0.0034901700093061747
950,0.0005459387909494325
952,0.0007204179678136641
954,0.0003220611813150844
958,0.0036762694336033054
960,0.00020414999559189092
961,0.001145719963846828
964,0.0014215458550770224
971,0.0018067476204312097
972,0.003955345440971563
976,0.002261820467864562
980,0.0005070803127797126
984,0.0026064406777382768
986,0.0003538189737715
989,0.0002899708100142349
992,0.0012615119148947293
995,0.0004402088902989296
997,0.00023403137534004927
1000,0.007959015609485314
1005,0.000294329472352327
1006,0.12955880463658379
1014,0.0011683083620664895
1015,0.004167734694848275
1021,0.0003620148383057445
1022,0.006760303355328232
1023,0.002600220377223303
1025,0.019912301063501343
1027,0.001336398688357791
1028,0.0005401651841942538
1029,0.06367164410820443
1033,0.0002382370225207017
1034,0.0002481983704029746
1037,0.00048054547628233565
1040,0.0009273701510617565
1044,0.0006111115019777533
1045,0.001285177260110202
1049,0.009315482900937857
1051,0.0007117958056015982
1053,0.0017354705766338626
1054,0.000526754326399229
1055,0.022178949764566754
1056,0.0003896793897039236
1057,0.0015466393009704999
1058,0.0012510583117674088
1060,0.009399864613900634
1061,0.004575143028041974
1067,0.0005165259745168281
1069,0.0004076912156635927
1073,0.000738778714193024
1075,0.0003502564031080538
1080,0.0003725650133176904
1081,0.009355233518886638
1087,0.0003022751551514396
1090,0.0014399251214818733
1092,0.002277217089121538
1099,0.00026027038534205606
1101,0.0005671851761692899
1105,0.00020226524991333138
1107,0.01598815805930377
1111,0.0014017402548627451
1113,0.009319386618660445
1114,0.00210168139825397
1117,0.0010749930858355585
1118,0.0006447960788470771
1120,0.02163377298183138
1124,0.0004479625206619996
1125,0.0020331160716752115
1133,0.003786740745399402
1137,0.0001512295598388076
1143,0.0001711183918222287
1146,0.001813307812880461
1148,0.004282372162805482
1149,0.004250113615527885
1152,0.0014334020124155183
1153,0.19940902133913793
1155,0.0008805786889654104
1157,0.007715951961788192
1158,0.0021761249413417864
1161,0.0006535085506830262
1162,0.0114766163721817
1166,0.0019644191817607187
1171,0.04591461153570153
1175,0.00019142430081700226
1179,0.00023892491782043392
1182,0.0010640004663272518
1183,0.0005730694014686632
1184,0.0006678751912676638
1185,0.00045378484975268796
1186,0.000795057512483658
1187,0.0002112889913262553
1192,0.002494313205035173
1193,0.0004951941889213007
1194,0.0033983969362099847
1197,0.000980347642960572
1198,0.003342611109783406
1199,0.0002561825482877844
1204,0.0005225117757445202
1205,0.0068191299785025795
1208,0.0027723242661800325
1209,0.0003189091740111244
1210,0.0007346385930274436
1212,0.0003343380724077423
1215,0.00019027633287922117
1216,0.0011716821964571854
1217,0.0008393473337992783
1219,0.0004388046600217304
1223,0.0005317549711881798
1224,0.001195775900637425
1226,0.0005668092051841338
1233,0.000935862432297023
1234,0.00019746479007309137
1237,0.0005023253806386062
1239,0.0002558148831524911
1241,0.0004335214191623065
1246,0.0011231383517647702
1247,0.002083698889707355
1248,0.0005806498012420065
1251,0.015836872284481496
1261,0.0074403288571019705
1263,0.0014768669806456253
1264,0.0016486020459727025
1267,0.0008566799391009399
1268,0.008386463479135341
1269,0.00033550570774670737
1270,0.004821255412657875
1271,0.004943305616760816
1273,0.0009389235542521052
1276,0.00013467328929209685
1277,0.0028855618855500435
1278,0.001434059224166538
1280,0.0005399771516518752
1282,0.00037441051908039015
1283,0.0014559868882119138
1284,0.001418064452086542
1285,0.0003122383701894793
1289,0.0005281580075201225
1295,0.001125736810635129
1298,0.014276033619505038
1300,0.0003681683704818482
1301,0.0038340359796131497
1306,0.00020989644689536598
1314,0.0033760339834740505
1315,0.012822266140261829
1317,0.024352200463395653
1318,0.0009497080593234803
1320,0.00023747534121856638
1321,0.0008880938223762194
1322,0.0024400163623348003
1323,0.028893579961145825
1325,0.0010756269901160116
1326,0.0008581658229413036
1327,0.00013799356129428727
1328,0.0022745756246721894
1329,0.004002208360507713
1332,0.00022648858209312512
1337,0.00021094628297812246
1338,0.0008872863110631233
1343,0.06895237759509387
1344,0.0017424000134097918
1349,0.0005547271862810019
1350,0.0006732322694603512
1353,0.0009524611845443903
1354,0.0015271482654173976
1355,0.000540395337280203
1359,0.007178869737074928
1366,0.0001298445325093828
1367,0.002555356239727394
1369,0.002652075996777908
1373,0.008699371535028958
1377,0.004478373588871679
1378,0.0007810684971428737
1381,0.0007586083584535995
1382,0.00047836308297243533
1384,0.003450820431024573
1385,0.010738635037981328
1386,0.044847666542027875
1387,0.0008056235442422708
1390,0.00032826759016969234
1392,0.002239529532875241
1394,0.0010421942971594212
1400,0.001490798732700391
1401,0.0005350064357162621
1410,0.00017752033260962031
1411,0.002571481301756156
1413,0.02224450281571575
1414,0.00022669021457577906
1417,0.08986057668837794
1423,0.0014218182545015837
1427,0.000919327894530874
1428,0.0020834078760177156
1430,0.007133140017903423
1431,0.0016437987132362018
1432,0.0002295539368188462
1440,0.0003081297695578071
1441,0.010514911292916903
1450,0.003820507270485644
1454,0.0004024111113513252
1457,0.0010244599762485999
1458,0.00038710645821136557
1459,0.00010221213981513788
1460,0.005530544843744718
1462,0.006710668183650871
1468,0.0007226417203740449
1469,0.009327648739544815
1470,0.0001300299106602294
1472,0.0029656310926359985
1475,0.038228363768555554
1476,0.000862508430991619
1482,0.01761330152508951
1487,0.0029450701715556284
1489,0.0003883290099261841
1492,0.0005453067966738885
1494,0.0010711813093837238
1495,0.04505148666606661
1496,0.004209478225264638
1497,0.0003120601885463167
1499,0.00024117825821732782
1507,0.0007202175629978731
1511,0.009273089676103251
1517,0.00329023314208052
1518,0.00015597657079482384
1519,0.0009434964605610311
1520,0.0023659645924182632
1521,0.0011173461645834297
1523,0.0028295868387698568
1527,0.0008871248707726032
1528,0.002487678758809374
1531,0.007557448942323568
1534,0.0014968127184522711
1535,0.0028596291929912465
1536,0.0005256573817283641
1539,0.00022618372682640435
1540,0.0002567447497444604
1541,0.001941575680784436
1543,0.0007956025665718763
1545,0.0006437371024144028
1546,0.00032353752218758
1551,0.003304219624434877
1552,0.002171630430026352
1555,0.003590610265114294
1556,0.000710292165440127
1557,0.0003056727321007908
1560,0.0027130015660244357
1566,0.0030641766317606794
1572,0.004315462327708386
1574,0.0021806016372288546
1575,0.012408000318947749
1576,0.004914169826165962
1577,0.00354386843056649
1581,0.0004722871715307001
1586,0.020190469897257608
1587,0.0023587479354450764
1589,0.001683905421823509
1590,0.00035458480453484534
1592,0.013496558708496337
1595,9.17746679494993e-05
1600,0.00115689983084601
1602,0.0004925464082571204
1610,0.0007803960217395458
1611,0.0017259829302990117
1612,0.0014137403344172052
1613,0.00017643310975392498
1614,0.0020971849186529295
1618,0.0005401996626872424
1620,0.00598936981862086
1622,0.0003304427054484918
1627,0.0015199720427804058
1632,0.00030442027121628507
1633,0.0007213652757971074
1634,0.0003459293612323752
1636,0.022361067576387686
1642,0.000818813197905794
1643,0.0008948449759289959
1645,0.010096302698862802
1651,0.0038251672689439604
1652,0.00020257483469407898
1654,0.011036098511808314
1659,0.0030760983445798835
1662,0.0004245243843647298
1665,0.001018484751231706
1666,0.0009190699831888168
1667,0.00012083334374599784
1673,0.0006664218926660642
1674,0.09899042461998808
1677,0.0005475015636541736
1679,0.00034498858917529835
1686,0.2689081573660229
1687,0.012356364369666981
1689,0.0012548818222666556
1691,0.0001410448750857964
1697,0.0005542954642399178
1698,0.0604700259994975
1700,0.00016808011074880705
1702,0.0014092072293453149
1703,0.0022091258670217926
1704,0.12224328015328914
1708,0.009805040866180531
1711,0.007655043588686792
1712,0.0014683758186975493
1713,0.00014718408282533385
1716,0.11194726877289474
1717,0.0004500123361949441
1720,0.005661985019574731
1722,0.0006099615261841026
1726,0.0012468563942719395
1727,0.002790810857275629
1728,0.00015668615933972944
1730,0.00016701657854486385
1731,0.002895665957679076
1734,0.0002503898198822358
1735,0.0014407022588572124
1739,0.0002982434197721717
1740,0.0783130565959739
1741,0.0007809689408769732
1742,0.003754947386807399
1744,0.00321269771394704
1748,0.00038620337478000526
1749,0.00200481168862236
1750,0.004058416820275394
1751,0.0005302258780671514
1752,0.000344695586912196
1753,0.007260746718600752
1754,0.0002101792027075202
1755,0.0008696305956381659
1757,0.0016497078846979929
1759,0.0020261737284873642
1764,0.0006449458541003656
1765,0.0006894788177866344
1766,0.0018485072336064065
1767,0.0005272824856326685
1769,0.0010638671963387899
1770,0.0008681265138922291
1777,0.01566438659696448
1778,0.0002844439060652459
1780,0.00023890921816751513
1783,0.0009624483228274003
1786,0.0005219945096444435
1788,0.00040146872704156675
1793,0.00029819104296746396
1794,0.0010592273074009205
1796,0.0004001914728398913
1799,0.00024250978868304318
1800,0.0012509140954151498
1801,0.007521422315691487
1803,0.0015467016908822765
1805,0.0019151649080544832
1807,0.010190561531695572
1808,0.011640086791125558
1811,0.014191075693118236
1815,0.00539843882742171
1819,0.03443117110431694
1820,0.07554170631027028
1822,0.012854239035907319
1825,0.001254426228600801
1826,0.0032914924568206395
1829,0.10170723893487962
1830,0.0020697690032483807
1831,0.0014522459330046885
1835,0.0003459499835359376
1836,0.003974598829658091
1838,0.0001836429160496428
1839,0.00020703420754968478
1842,0.0011060923436067404
1846,0.002728319124104847
1847,0.00447887993987562
1848,0.001054525046856568
1849,0.0018180313781537712
1850,0.0004330879709835557
1852,0.001595272052084345
1854,0.0002718098698073699
1855,0.0009314866050167536
1856,0.0002314894267216521
1858,0.3116113778377434
1869,0.00023300874803801157
1872,0.0019270212232335854
1876,0.0008980406745707561
1879,0.00024918291955687734
1880,0.0007178348511857973
1882,0.00039578376371517067
1887,0.002545063575849446
1888,0.05467645007472325
1892,0.0021196710212605177
1894,0.00017712510301182664
1895,0.0006589375304888862
1898,0.0006252928566798823
1900,0.0010221522385609207
1901,0.012428731477761452
1903,0.0013948958306825153
1904,0.0044144705954646275
1907,0.007698037865937385
1908,0.0011902547115389263
1911,0.0001807402477562087
1914,0.0003269636290685508
1917,0.0005577805833894996
1923,0.0004933887171910508
1925,0.0009139824673428963
1928,0.0005003615074885661
1929,0.002064354080784678
1934,0.00014034076617276084
1936,0.0004246582801214159
1937,0.005951941106328434
1938,0.01815938237681853
1939,0.0026763124135930237
1942,0.0022588256679248035
1944,0.002712717391001582
1945,0.00018476773765004775
1946,0.0025583470292247666
1948,0.004434804941908016
1951,0.003378906820359602
1952,0.0008642936437194635
1957,0.016472455371894852
1960,0.00030384792011826125
1961,0.00023704713384499894
1962,0.0023069804970396474
1965,0.0005434013709422727
1966,0.00026936519108637674
1973,0.028511773250347074
1976,0.006358696321334916
1978,0.4982664947923235
1979,0.0016778785835410075
1980,0.012171260475329933
1984,0.006417204053374498
1985,0.002015149438200687
1990,0.0036803003164838587
1991,0.0007895107653704276
1993,0.003064824289127171
1999,0.07142996039965152
2000,0.0006528978456430423
2001,0.005150384435113194
2002,0.002815903590644322
2007,0.00081017201533637
2009,0.00047898780459245375
2011,0.0035437560115380426
2012,0.0010559535524756474
2014,0.01224234452441433
2017,0.0006368008276490288
2019,0.000902486003487108
2022,0.0010345473444373636
2025,0.0012675732688467514
2029,0.0003697853359867633
2030,0.000258492685645564
2031,0.0005107691573745094
2032,0.003355356533595321
2034,0.000628079967547592
2036,0.0013473576935400466
2038,0.0012061065324585833
2039,0.00027498161021158405
2040,0.00017382476801813126
2044,0.00046516571869385673
2045,0.000213731986544373
2046,0.0037832397045850863
2050,0.00137100592909999
2052,0.0122701532416646
2053,0.00017713554708767378
2054,0.07005306704717118
2055,0.0010190707954260219
2057,0.0022789662881569075
2059,0.0006765787870330018
2061,0.005072419958215421
2062,0.005535656617424109
2064,0.0009824961557746055
2065,0.00019747147010958451
2070,0.00038461221539660463
2074,0.010669651594325813
2077,0.0002634148581187335
2078,0.009453639363261948
2081,0.0009610824607195718
2083,0.0004901059942575483
2086,0.0006768542521431617
2089,0.0005291365818613015
2099,0.0004038460920448598
2100,0.0012508960232043877
2103,0.0005565518165559805
2104,0.002420349742125739
2105,0.0008145165949253977
2107,0.0076076509101959495
2108,0.0008701194458965577
2109,0.000285616302023455
2110,0.011647815222024823
2113,0.0005351927955627117
2117,0.0008941748864603989
2119,0.00013822503399124744
2121,0.00036989816499594964
2123,0.0007149476585813239
2126,0.000494864795537951
2127,0.0003514354204748229
2128,0.0005897621513766023
2130,0.0008133871086871382
2131,0.00028748288127960066
2133,0.0009599126892272757
2135,0.0008710696344997127
2142,0.004065379270714193
2144,0.0005072077116551822
2145,0.0012393330875959435
2146,0.00017652373696050403
2149,0.00033769974384126854
2155,0.0005892302315379427
2156,0.00014676054026269923
2157,0.00939048368761551
2158,0.0019109372607860955
2163,0.0003577930754883048
2167,0.0019381536354220953
2178,0.0025598361863637177
2179,0.002723031057649713
2181,0.0002237111204565026
2182,0.0035623033181046834
2190,0.0034961537065360216
2192,0.002014695472094847
2196,0.0012645748020609394
2198,0.00011474947151358827
2199,0.000589747227525094
2206,0.00021992888908221154
2211,0.002725735807826218
2214,0.0019644168770234687
2215,0.0015713780918328076
2216,0.0012356348622589238
2217,0.0008989843722602541
2219,0.0003318173769687509
2220,0.0002651954704966573
2223,0.0001076496041880955
2225,0.0001963727234737498
2226,0.00048135165743394315
2227,0.00031351801292456684
2229,0.0012104901635004509
2230,0.04364553460532913
2239,0.00021026812838091844
2241,0.0018925506205468893
2242,0.0020977983529073484
2243,0.0004718459263809235
2245,0.00021982227485797378
2247,0.0027645716280210665
2248,0.005286697252680663
2250,0.003146582578340971
2251,0.0007763319778416544
2252,0.0009337697230792452
2253,0.00018629896904589973
2254,0.0034173112047153247
2255,0.0029982585303875995
2256,0.0022099264861480264
2257,0.0027644764899790726
2259,0.0004885950197332919
2268,0.0002475447587888932
2272,0.0001512295598388076
2275,0.02089960206719764
2278,0.0002582700105584381
2280,0.0003253969143080713
2285,0.0011921651862294503
2292,0.003965424502091221
2293,0.00273249917318408
2294,0.00037516579205356174
2296,0.0018504338605374814
2297,0.00198130847497915
2298,0.0003504080954199712
2300,0.0009386110893269716
2301,0.00024885761088962025
2303,0.02107401816145195
2305,0.0005311495984567083
2310,0.0020219528771351645
2315,0.0024341504989856826
2316,0.00020032761736797855
2317,0.00023625951068548154
2318,0.0030732795836532884
2322,0.002693236728826312
2323,0.0032008342103663394
2331,0.0027273928790798848
2333,0.001228560534960903
2337,0.003773023386315621
2341,0.00018863904620220742
2344,0.000688298580805818
2350,0.003393430737093246
2352,0.000759330354843628
2353,0.0004239894994365126
2354,0.007787387028072253
2356,0.0009184380732126264
2357,0.00014587095172111114
2368,0.0018553088667415066
2369,0.0002203251807502852
2370,0.010885594968297331
2371,0.00037622874411765057
2374,0.0008903730912182602
2382,0.015335406618127819
2383,0.00017349030853509092
2386,0.0007368953527832388
2390,0.08842305543652877
2393,0.002065242545397341
2394,0.001033065148227427
2395,0.0001990230388853315
2396,0.0002597780966756329
2400,0.0007197823002011029
2401,0.00015380328017854743
2403,0.0009212705344595147
2404,0.02688641659065256
2407,0.0014831619157080346
2412,0.0006132624522389651
2414,0.018001063225893246
2415,0.13433154978418194
2424,0.00255641995136291
2426,0.0004348960555837768
2429,0.040068486999699206
2432,0.002021122169290366
2434,0.0015687350605644158
2435,0.0024967441622861172
2436,0.015509596385013882
2437,0.00032713995598138075
2440,0.00014677580593175534
2442,0.0013064829294298056
2445,0.00047893680819119914
2446,0.0009292387223996343
2447,0.001162578031422909
2448,0.000592981751686201
2450,0.0004280628090683459
2452,0.01441857234152381
2455,0.00012399643869039374
2456,0.000631944706038759
2457,0.0005187629255791005
2458,0.005291750768644335
2466,0.00037933116845833897
2467,0.03252505027831794
2472,0.0030348891846780517
2478,0.023295512618881284
2480,0.001443914847263238
2483,0.0002463496710395965
2487,0.003944401268462893
2488,0.00019512970283759725
2490,0.34291782143666183
2493,0.0031877307486135368
2497,0.006208957948104774
2499,0.0009984379144034382
2501,0.0017775715163978784
2502,0.002404925438815101
2510,0.0016972768105592783
2511,0.0005520268440623676
2517,0.0005474906982898872
2518,0.0007988779759823556
2520,0.000846894405612301
2526,0.0006944198483936358
2533,0.0013824623644248899
2536,0.003169626823297352
2540,0.007130925224683483
2541,0.002225191053083219
2542,0.006780687677960383
2547,0.02720701516170026
2548,0.0005631065361417957
2549,0.00021709375133983468
2553,0.000760551437238411
2554,0.002441812621739662
2556,0.0012623534213720064
2558,0.04539636877951971
2560,0.001509559364846464
2561,0.001040763808094141
2565,0.0007653550097880872
2566,0.00022532704456325708
2568,0.00022383550805941572
2569,0.00010567404399607343
2573,0.0001317915667474881
2575,0.00042000634178772627
2576,0.012545210711884958
2578,0.006336813307575022
2579,0.0013409569262126243
2581,0.000219138107877279
2582,0.002651939816182446
2583,0.001671027365385443
2584,0.00012886679801499428
2586,0.003876451038533816
2588,0.00032893380955191704
2591,0.0006232688817291056
2593,0.0011944803732412124
2596,0.009953040495469597
2602,0.0002521611970213803
2606,0.003568176142476783
2609,0.007983161449787397
2611,0.0018961147640069065
2612,0.001303879334371328
2614,0.0005469402961745818
2629,0.00025204786974662827
2630,0.0005385151951182257
2633,0.07109838516508246
2634,0.0005472367822715335
2635,0.018665497208241802
2639,0.00034993640478751467
2640,0.004428236998325229
2641,0.0002971445125449683
2646,0.0006505038721336147
2647,0.0001616545096246035
2650,0.002930639315755925
2651,0.00042407184275537155
2654,0.0003436504096568278
2655,0.0014179399389145394
2659,0.009273214045846617
2660,0.027204503703465627
2662,0.004544811428141753
2669,0.001065915466028813
2674,0.000593833615396803
2675,0.009560374168903766
2676,0.0004477683363603766
2678,0.0005334517358105856
2680,0.0004112866565243385
2681,0.007584527685713856
2683,0.0009715802975348275
2695,0.0038974789888346793
2696,0.0022085556624237145
2697,0.0030090507335050697
2698,0.031078419637678927
2701,0.00038865844470255994
2708,0.0011906715122763066
2710,0.0011209869311745464
2711,0.0007502689835108737
2712,0.0016097094426982487
2716,0.000265885097851062
2717,0.0008485808678401409
2723,0.004349724735880757
2726,0.0018293778384708876
2727,0.0005508993421828752
2728,0.0065458516851145095
2729,0.0025648240203478808
2733,0.00011567814339077256
2734,0.012476068587664388
2737,0.008429836904991304
2739,0.0002641133840020675
2744,0.00043888796171143564
2745,0.00042878397756854864
2755,0.005459214170947457
2756,0.0005526987194962324
2757,0.0036688640450628627
2759,0.0005785067435254353
2764,0.0043059914109605585
2769,0.0007001760315005121
2771,0.1751842115409442
2773,0.005033849597670036
2774,0.001020301198103525
2775,0.0023829131139547323
2776,0.0009845973460543818
2777,0.001863245570076179
2779,0.0034361330306683703
2780,0.003481616350842752
2781,0.0007884807975581758
2783,0.0013929430181826767
2786,0.00257042526273787
2787,0.0012348957753021597
2788,0.00020612697948862714
2789,0.000349438809238088
2790,0.001600042471952015
2792,0.006215091509057089
2796,0.0013149660441104639
2797,0.000692394987787497
2799,0.0048964211366454196
2801,0.002352957775472323
2805,0.0003668482068953375
2808,0.001707305372690949
2809,0.0011259076074007482
2811,0.00013309488684829033
2812,0.0032586952559164003
2814,0.00034770781232887577
2818,0.00035447839849641195
2819,0.006186378092100211
2822,0.003585534100899399
2823,0.030114492643369073
2825,0.00039466469887256065
2827,0.0004526610533914108
2829,0.0004692859711119595
2831,0.0002549711228108211
2837,0.0012202491705806458
2838,0.0007407173315697264
